run_idx,seed,fold,num_folds,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,1,10,120,28.414209365844727,28.91224479675293,14.594154357910156,0.38894516229629517,2326.815185546875,48.23707272987111,0.7277952432632446,20.216434478759766,12.809751510620117,0.27106770873069763,887.4163208007812,29.789533745944752,0.8761404752731323,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051255_314_fold01of10_e81143ca
0,42,2,10,86,15.71591567993164,16.209959030151367,6.913607597351074,0.20231996476650238,685.1671752929688,26.175698181576145,0.9085708856582642,27.320430755615234,15.496337890625,0.437177449464798,2170.785888671875,46.591693344113125,0.7496612071990967,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051313_416_fold02of10_2918de39
0,42,3,10,45,18.793933868408203,19.283740997314453,13.742026329040527,0.32904601097106934,709.1732788085938,26.630307523733062,0.9053674936294556,29.02186393737793,17.108943939208984,0.36640986800193787,1556.0679931640625,39.44702768478333,0.8115167021751404,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051326_419_fold03of10_024f2fb1
0,42,4,10,65,18.3488826751709,18.845388412475586,16.565479278564453,0.31818073987960815,728.5755004882812,26.992137753210308,0.9027784466743469,41.680694580078125,25.460514068603516,1.096877098083496,3760.822021484375,61.32554134685135,0.5705022811889648,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051340_822_fold04of10_c9c15b33
0,42,5,10,41,21.031410217285156,21.531410217285156,11.85908031463623,0.39967119693756104,1049.677001953125,32.398719140625374,0.8599305152893066,22.389848709106445,13.53131103515625,0.36251938343048096,1074.12744140625,32.77388352646433,0.8897013068199158,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051352_497_fold05of10_095bc3d8
0,42,6,10,117,17.014572143554688,17.500629425048828,14.787179946899414,0.2982594966888428,537.9199829101562,23.19310205449362,0.9282196760177612,15.103166580200195,7.217911720275879,0.2942117154598236,482.0213317871094,21.954984212864044,0.9292026162147522,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051415_158_fold06of10_9b74d38f
0,42,7,10,64,20.84537696838379,21.339263916015625,13.193644523620605,0.4177827835083008,887.651123046875,29.793474504442663,0.8815513253211975,28.892974853515625,12.39935302734375,0.36322423815727234,1802.345947265625,42.45404512252778,0.7295284271240234,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051430_429_fold07of10_f068fafa
0,42,8,10,76,18.121261596679688,18.605018615722656,12.74828815460205,0.3413907289505005,703.47021484375,26.52301292922337,0.9061285257339478,36.61723709106445,21.862709045410156,0.736296534538269,2840.048583984375,53.29210620705824,0.373110830783844,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051447_547_fold08of10_0f339461
0,42,9,10,98,16.128923416137695,16.628929138183594,12.068096160888672,0.26991403102874756,442.1531677246094,21.027438448955436,0.9409988522529602,28.609676361083984,20.619150161743164,0.5688632130622864,1718.843017578125,41.45893169846668,0.8037558197975159,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051511_971_fold09of10_ab159a68
0,42,10,10,56,18.66370391845703,19.16370391845703,8.763801574707031,0.36907699704170227,746.7551879882812,27.3268217688827,0.9003525376319885,32.333431243896484,26.703771591186523,0.4730251133441925,2028.91455078125,45.04347400879788,0.7274904251098633,Train/Results/DeepGCNRT/RIKENMONA/LIFE_new_184/20260414_051526_949_fold10of10_06314036
